"iid","gender","match","samerace","race","goal","dec","attr","intel","prob","met","agediff"
430,0,0,1,4,1,0,5,8,3,2,4
430,0,0,0,4,1,0,6,8,2,2,0
430,0,0,0,4,1,0,5,9,2,2,1
430,0,0,0,4,1,0,5,8,3,2,3
430,0,0,1,4,1,0,2,9,2,2,8
430,0,0,1,4,1,0,4,9,3,2,7
430,0,0,1,4,1,0,4,9,2,2,5
431,0,0,0,4,2,0,7,9,5,2,6
431,0,0,0,4,2,0,8,8,4,2,3
431,0,1,0,4,2,1,8,8,6,2,2
431,0,0,0,4,2,0,6,9,3,2,0
431,0,0,0,4,2,1,8,8,4,2,1
431,0,0,0,4,2,0,5,4,1,2,3
431,0,0,0,4,2,0,7,9,5,2,1
431,0,0,1,4,2,0,8,8,4,2,1
431,0,1,0,4,2,1,9,9,4,2,5
431,0,0,0,4,2,0,8,7,2,2,4
431,0,0,0,4,2,0,7,8,4,2,2
431,0,0,1,4,2,0,5,7,3,2,3
431,0,0,1,4,2,0,7,8,5,2,2
431,0,0,1,4,2,0,3,7,2,2,0
432,0,0,1,2,4,1,9,10,9,2,7
432,0,0,1,2,4,1,4,9,8,2,4
432,0,1,1,2,4,1,7,10,10,2,3
432,0,0,0,2,4,1,8,9,9,2,1
432,0,0,1,2,4,1,10,10,9,2,2
432,0,1,1,2,4,1,8,8,8,2,2
432,0,1,0,2,4,1,3,9,10,2,0
432,0,0,0,2,4,1,7,10,10,2,2
432,0,0,1,2,4,1,8,8,3,2,6
432,0,0,0,2,4,1,8,9,9,2,5
432,0,1,1,2,4,1,5,10,10,2,3
432,0,0,0,2,4,0,2,9,10,2,2
432,0,1,0,2,4,1,5,10,9,2,1
432,0,1,0,2,4,1,3,10,10,2,1
433,0,0,0,6,2,0,8,7,5,2,9
433,0,0,0,6,2,0,6,4,3,2,6
433,0,1,0,6,2,1,7,7,5,2,5
433,0,0,0,6,2,1,7,6,7,2,3
433,0,0,0,6,2,0,8,6,5,2,4
433,0,0,0,6,2,0,7,7,6,2,0
433,0,1,0,6,2,1,9,8,6,2,2
433,0,0,0,6,2,0,7,7,6,2,4
433,0,0,0,6,2,0,6,5,3,2,8
433,0,0,1,6,2,0,7,7,3,2,7
433,0,0,0,6,2,0,4,6,5,2,5
433,0,0,0,6,2,0,1,5,3,2,0
433,0,0,0,6,2,0,1,5,2,2,1
433,0,0,0,6,2,0,2,7,5,2,3
434,0,0,1,2,1,0,8,6,8,2,6
434,0,0,1,2,1,0,7,6,7,2,3
434,0,0,1,2,1,0,7,7,8,2,2
434,0,0,0,2,1,0,6,8,8,2,0
434,0,0,1,2,1,0,9,7,6,2,1
434,0,0,1,2,1,0,7,7,8,2,3
434,0,0,0,2,1,0,7,5,8,1,1
434,0,1,0,2,1,1,10,10,10,1,1
434,0,0,1,2,1,0,7,6,5,2,5
434,0,0,0,2,1,0,8,8,8,2,4
434,0,0,1,2,1,0,5,5,1,1,2
434,0,0,0,2,1,0,2,6,7,2,3
434,0,0,0,2,1,0,4,8,9,2,2
434,0,0,0,2,1,0,4,7,7,2,0
435,0,0,0,1,1,1,10,10,9,1,1
435,0,1,0,1,1,1,8,7,8,2,2
435,0,0,0,1,1,0,6,8,5,2,3
435,0,0,0,1,1,0,7,9,6,2,5
435,0,0,0,1,1,1,8,8,4,NA,4
435,0,0,0,1,1,0,4,8,1,2,8
435,0,0,0,1,1,0,4,4,4,2,6
435,0,0,0,1,1,0,6,9,5,2,4
435,0,1,0,1,1,1,9,10,9,1,0
435,0,1,0,1,1,1,7,8,8,1,1
435,0,0,0,1,1,1,7,10,7,2,3
435,0,0,0,1,1,0,1,8,1,2,8
435,0,0,0,1,1,0,1,5,1,2,7
435,0,0,0,1,1,0,2,NA,1,2,5
436,0,0,1,2,1,1,10,10,10,1,2
436,0,0,1,2,1,1,10,10,10,1,1
436,0,0,1,2,1,0,7,8,10,2,2
436,0,0,0,2,1,0,7,9,10,2,4
436,0,0,1,2,1,0,10,9,10,1,3
436,0,0,1,2,1,0,8,9,10,2,7
436,0,0,0,2,1,0,7,9,10,2,5
436,0,0,0,2,1,0,7,9,10,2,3
436,0,1,1,2,1,1,10,10,10,1,1
436,0,1,0,2,1,1,10,10,10,1,0
436,0,0,1,2,1,0,7,8,10,2,2
436,0,0,0,2,1,0,7,9,10,2,7
436,0,0,0,2,1,0,7,10,10,2,6
436,0,0,0,2,1,0,7,8,10,2,4
437,0,0,1,2,1,1,10,10,6,2,2
437,0,1,1,2,1,1,7,9,NA,NA,1
437,0,1,1,2,1,1,7,10,4,2,2
437,0,0,0,2,1,0,7,10,5,2,4
437,0,0,1,2,1,1,8,9,5,2,3
437,0,0,1,2,1,1,7,8,5,2,7
437,0,0,0,2,1,1,6,9,5,2,5
437,0,0,0,2,1,1,8,10,5,2,3
437,0,1,1,2,1,1,7,9,6,2,1
437,0,0,0,2,1,0,9,8,5,2,0
437,0,0,1,2,1,0,7,9,4,2,2
437,0,0,0,2,1,0,6,10,2,2,7
437,0,0,0,2,1,0,7,9,5,2,6
437,0,0,0,2,1,0,6,10,4,2,4
438,0,0,1,2,1,1,6,8,6,2,2
438,0,0,1,2,1,0,5,5,7,2,1
438,0,0,1,2,1,0,4,6,5,2,2
438,0,0,0,2,1,0,4,6,6,NA,4
438,0,0,1,2,1,0,8,6,5,2,3
438,0,0,1,2,1,1,7,10,6,2,7
438,0,1,0,2,1,1,6,7,5,2,5
438,0,0,0,2,1,0,6,4,4,2,3
438,0,0,1,2,1,0,8,4,5,2,1
438,0,0,0,2,1,0,7,8,5,2,0
438,0,1,1,2,1,1,4,8,5,2,2
438,0,0,0,2,1,0,2,10,5,2,7
438,0,0,0,2,1,0,2,8,7,NA,6
438,0,0,0,2,1,0,3,10,3,2,4
439,0,0,1,2,2,0,8,9,7,2,8
439,0,0,1,2,2,1,6,7,8,2,5
439,0,0,1,2,2,0,3,9,7,2,4
439,0,0,0,2,2,0,6,9,5,2,2
439,0,0,1,2,2,1,8,8,8,2,3
439,0,1,1,2,2,1,7,7,7,2,1
439,0,1,0,2,2,1,7,9,8,2,1
439,0,0,0,2,2,0,7,9,5,2,3
439,0,1,1,2,2,1,9,10,5,2,7
439,0,0,0,2,2,0,8,9,5,2,6
439,0,0,1,2,2,0,5,10,1,2,4
439,0,0,0,2,2,0,0,10,9,2,1
439,0,0,0,2,2,0,4,10,10,2,0
439,0,0,0,2,2,0,3,10,5,2,2
440,1,0,0,2,1,0,5,7,8,2,1
440,1,0,0,2,1,0,4,7,5,2,6
440,1,0,1,2,1,0,7,8,4,2,7
440,1,0,0,2,1,0,6,8,5,7,9
440,1,0,1,2,1,0,7,8,5,2,6
440,1,0,0,2,1,0,10,3,10,2,1
440,1,0,1,2,1,0,10,10,10,2,2
440,1,0,1,2,1,0,5,8,7,2,2
440,1,0,1,2,1,0,6,8,9,2,2
440,1,0,1,2,1,0,8,8,3,2,8
441,1,0,0,2,2,1,7,9,5,2,2
441,1,0,0,2,2,1,8,8,4,2,3
441,1,0,1,2,2,0,7,10,6,2,4
441,1,0,0,2,2,0,6,9,5,2,6
441,1,0,1,2,2,1,7,8,7,2,3
441,1,1,0,2,2,1,7,7,7,2,2
441,1,0,1,2,2,0,9,9,7,1,1
441,1,1,1,2,2,1,8,8,7,2,1
441,1,0,1,2,2,1,9,10,8,2,1
441,1,0,1,2,2,0,9,9,4,2,5
442,1,0,0,2,4,1,5,3,8,2,3
442,1,1,0,2,4,1,6,5,4,2,2
442,1,1,1,2,4,1,8,7,7,2,3
442,1,1,0,2,4,1,4,4,3,2,5
442,1,0,1,2,4,1,6,5,4,2,2
442,1,0,0,2,4,1,6,5,3,2,3
442,1,0,1,2,4,1,8,5,3,1,2
442,1,1,1,2,4,1,7,5,4,2,2
442,1,0,1,2,4,1,7,5,3,2,2
442,1,0,1,2,4,1,9,7,4,2,4
443,1,0,0,3,2,1,6,7,5,2,5
443,1,0,0,3,2,0,5,6,3,2,0
443,1,0,0,3,2,0,7,6,7,2,1
443,1,0,0,3,2,0,5,7,6,2,3
443,1,0,0,3,2,1,8,8,7,2,0
443,1,0,0,3,2,0,4,5,5,2,5
443,1,0,0,3,2,1,7,7,5,NA,4
443,1,0,0,3,2,0,9,6,7,2,4
443,1,0,0,3,2,1,7,7,8,2,4
443,1,0,0,3,2,0,8,8,4,2,2
444,1,0,0,2,2,0,3,7,5,2,4
444,1,0,0,2,2,0,6,7,3,2,1
444,1,0,1,2,2,0,7,8,5,2,2
444,1,0,0,2,2,0,5,6,7,2,4
444,1,0,1,2,2,0,7,7,4,2,1
444,1,0,0,2,2,0,3,5,2,2,4
444,1,0,1,2,2,0,6,5,1,1,3
444,1,0,1,2,2,0,5,5,2,2,3
444,1,0,1,2,2,0,7,7,6,2,3
444,1,0,1,2,2,0,6,7,5,2,3
445,1,0,0,2,2,0,6,3,4,NA,8
445,1,0,0,2,2,0,7,8,3,NA,3
445,1,1,1,2,2,1,6,8,6,NA,2
445,1,0,0,2,2,1,6,9,5,NA,0
445,1,0,1,2,2,0,5,7,6,NA,3
445,1,0,0,2,2,0,5,7,6,NA,8
445,1,0,1,2,2,1,7,4,4,NA,7
445,1,0,1,2,2,0,7,7,8,2,7
445,1,0,1,2,2,0,5,9,7,2,7
445,1,1,1,2,2,1,9,6,6,NA,1
446,1,0,0,3,1,1,7,8,6,2,6
446,1,0,0,3,1,1,7,8,6,2,1
446,1,1,0,3,1,1,8,8,4,2,0
446,1,1,0,3,1,1,5,7,3,2,2
446,1,0,0,3,1,1,8,9,5,1,1
446,1,0,0,3,1,0,5,8,4,2,6
446,1,0,0,3,1,1,7,7,4,2,5
446,1,0,0,3,1,0,5,8,5,2,5
446,1,1,0,3,1,1,8,7,5,2,5
446,1,1,0,3,1,1,9,8,4,2,1
447,1,0,1,4,1,0,5,7,4,2,4
447,1,0,1,4,1,0,2,4,1,2,1
447,1,0,0,4,1,0,6,7,8,2,2
447,1,0,0,4,1,0,5,6,4,2,4
447,1,1,0,4,1,1,9,8,7,1,1
447,1,0,0,4,1,0,6,8,4,2,4
447,1,0,0,4,1,0,7,6,3,2,3
447,1,0,0,4,1,0,6,6,4,2,3
447,1,0,0,4,1,0,5,6,5,2,3
447,1,0,0,4,1,0,4,6,3,2,3
448,1,0,0,2,1,1,8,8,7,2,0
448,1,1,0,2,1,1,5,8,3,2,5
448,1,0,1,2,1,0,4,7,7,2,6
448,1,0,0,2,1,0,3,5,5,2,8
448,1,0,1,2,1,1,7,7,5,2,5
448,1,1,0,2,1,1,5,8,6,1,0
448,1,1,1,2,1,1,8,7,8,1,1
448,1,1,1,2,1,1,5,5,4,2,1
448,1,0,1,2,1,1,6,NA,4,2,1
448,1,1,1,2,1,1,8,7,7,2,7
449,1,0,0,6,1,1,10,8,1,2,1
449,1,0,0,6,1,0,4,6,5,2,4
449,1,0,0,6,1,0,7,9,8,2,5
449,1,0,1,6,1,1,4,8,8,2,7
449,1,0,0,6,1,1,9,7,6,2,4
449,1,1,0,6,1,1,10,10,10,1,1
449,1,1,0,6,1,1,10,10,10,1,0
449,1,0,0,6,1,0,5,9,6,2,0
449,1,0,0,6,1,1,7,8,8,2,0
449,1,0,0,6,1,1,7,7,8,2,6
450,1,0,0,2,2,1,7,7,7,2,3
450,1,0,0,2,2,0,7,6,3,2,2
450,1,1,1,2,2,1,6,9,5,2,3
450,1,0,0,2,2,0,8,10,6,2,5
450,1,0,1,2,2,1,9,8,3,1,2
450,1,0,0,2,2,0,6,8,3,2,3
450,1,0,1,2,2,0,6,9,5,2,2
450,1,0,1,2,2,0,6,7,5,2,2
450,1,1,1,2,2,1,6,7,6,2,2
450,1,0,1,2,2,1,8,7,6,2,4
451,1,0,1,4,2,1,6,5,5,2,8
451,1,0,1,4,2,1,6,5,4,2,3
451,1,0,0,4,2,1,7,6,3,2,2
451,1,0,0,4,2,1,6,5,4,2,0
451,1,0,0,4,2,1,5,5,3,2,3
451,1,0,0,4,2,0,5,3,3,2,8
451,1,0,0,4,2,0,5,5,2,2,7
451,1,0,0,4,2,1,5,4,3,2,7
451,1,0,0,4,2,1,6,5,4,2,7
451,1,0,0,4,2,1,6,5,4,2,1
452,1,0,1,4,1,1,6,7,8,2,7
452,1,0,1,4,1,1,8,7,7,2,2
452,1,1,0,4,1,1,7,7,6,2,1
452,1,0,0,4,1,0,3,6,5,2,1
452,1,0,0,4,1,1,7,7,7,2,2
452,1,0,0,4,1,0,3,6,3,2,7
452,1,0,0,4,1,1,7,8,7,2,6
452,1,0,0,4,1,0,5,5,5,2,6
452,1,0,0,4,1,1,6,5,5,2,6
452,1,0,0,4,1,1,8,7,6,2,0
453,1,0,1,4,2,0,5,5,5,2,5
453,1,0,1,4,2,1,6,5,6,2,0
453,1,1,0,4,2,1,5,5,5,2,1
453,1,0,0,4,2,1,6,5,5,2,3
453,1,0,0,4,2,1,6,5,4,2,0
453,1,0,0,4,2,0,4,4,3,2,5
453,1,0,0,4,2,0,5,6,4,2,4
453,1,0,0,4,2,0,5,6,4,2,4
453,1,0,0,4,2,1,6,6,4,2,4
453,1,0,0,4,2,1,5,5,4,2,2
454,0,0,1,2,2,1,9,9,7,0,6
454,0,0,0,2,2,0,7,7,5,0,0
454,0,0,0,2,2,0,7,8,5,0,6
454,0,0,0,2,2,0,7,9,7,0,4
454,0,0,0,2,2,1,8,9,7,0,6
454,0,0,1,2,2,0,7,7,5,0,4
455,0,0,0,4,1,1,7,8,6,0,9
455,0,0,0,4,1,0,5,7,5,0,3
455,0,0,1,4,1,0,4,7,4,0,9
455,0,0,1,4,1,1,5,8,5,0,1
455,0,0,1,4,1,1,7,8,7,0,9
455,0,0,0,4,1,0,5,8,3,0,1
456,0,1,0,4,2,1,8,7,5,0,4
456,0,0,0,4,2,0,4,6,5,0,2
456,0,0,1,4,2,0,4,6,5,0,4
456,0,0,1,4,2,0,6,8,5,0,6
456,0,0,1,4,2,0,6,7,5,0,4
456,0,0,0,4,2,0,4,5,4,0,6
457,0,0,0,4,6,1,8,8,1,0,22
457,0,0,0,4,6,0,5,7,1,0,28
457,0,0,1,4,6,0,4,9,1,0,22
457,0,0,1,4,6,1,6,8,1,0,32
457,0,0,1,4,6,1,8,8,1,0,22
457,0,0,0,4,6,1,7,5,1,0,32
458,0,0,0,4,1,1,5,8,5,0,4
458,0,0,0,4,1,1,5,10,7,0,2
458,0,1,1,4,1,1,4,6,8,0,4
458,0,0,1,4,1,1,6,9,8,0,6
458,0,1,1,4,1,1,8,9,10,1,4
458,0,0,0,4,1,0,5,3,3,0,6
459,0,0,0,4,1,0,5,8,2,0,7
459,0,0,0,4,1,0,1,5,1,0,1
459,0,0,1,4,1,0,2,5,1,0,7
459,0,0,1,4,1,0,5,8,1,0,3
459,0,0,1,4,1,0,5,8,1,0,7
459,0,0,0,4,1,0,3,5,1,0,3
460,1,0,1,2,1,0,5,8,10,0,6
460,1,0,0,2,1,0,8,10,10,0,9
460,1,1,0,2,1,1,9,8,7,0,4
460,1,0,0,2,1,0,8,8,6,0,22
460,1,0,0,2,1,0,7,9,4,0,4
460,1,0,0,2,1,0,8,8,5,0,7
461,1,0,0,6,1,1,6,6,6,0,0
461,1,0,0,6,1,0,5,7,6,0,3
461,1,0,0,6,1,1,7,6,7,0,2
461,1,0,0,6,1,0,6,6,6,0,28
461,1,0,0,6,1,0,6,6,6,0,2
461,1,0,0,6,1,1,7,6,7,0,1
462,1,0,0,4,4,1,6,7,5,0,6
462,1,0,1,4,4,0,6,7,5,0,9
462,1,0,1,4,4,1,8,8,4,0,4
462,1,0,1,4,4,1,6,6,6,0,22
462,1,1,1,4,4,1,8,7,4,0,4
462,1,0,1,4,4,1,8,7,4,0,7
463,1,0,0,4,2,0,4,4,NA,0,4
463,1,0,1,4,2,0,4,6,NA,0,1
463,1,0,1,4,2,1,5,6,3,0,6
463,1,0,1,4,2,0,4,5,NA,0,32
463,1,0,1,4,2,0,6,7,NA,0,6
463,1,0,1,4,2,0,5,7,NA,0,3
464,1,0,0,4,1,0,8,8,7,0,6
464,1,0,1,4,1,0,6,8,5,0,9
464,1,0,1,4,1,1,8,6,5,0,4
464,1,0,1,4,1,0,5,9,1,0,22
464,1,1,1,4,1,1,5,7,5,1,4
464,1,0,1,4,1,1,7,7,5,0,7
465,1,0,1,2,6,1,6,NA,5,0,4
465,1,0,0,2,6,1,4,NA,7,0,1
465,1,0,0,2,6,1,8,NA,4,0,6
465,1,0,0,2,6,0,5,NA,6,0,32
465,1,0,0,2,6,0,5,NA,3,0,6
465,1,0,0,2,6,1,8,NA,3,0,3
466,0,0,1,2,6,0,5,5.5,5,0,1
466,0,0,1,2,6,0,2,4,3,0,6
466,0,0,1,2,6,0,2,2,2,0,4
466,0,0,0,2,6,0,2,7,2,0,7
466,0,0,0,2,6,0,0,0,0,0,5
466,0,0,0,2,6,0,3,NA,5,0,8
466,0,0,0,2,6,0,1,5,1,0,0
466,0,0,0,2,6,0,2,7,5,0,5
466,0,0,1,2,6,0,5,6,4,0,4
466,0,0,1,2,6,0,0,6,5,0,5
466,0,0,0,2,6,0,5,5,2,0,5
466,0,0,0,2,6,0,7,8,5,0,6
466,0,0,0,2,6,0,6,8,NA,0,4
466,0,0,1,2,6,0,4,7,6,0,6
466,0,0,0,2,6,0,5,3,7,0,8
467,0,1,1,2,6,1,8,10,4,0,1
467,0,1,1,2,6,1,8,10,4,0,6
467,0,0,1,2,6,0,8,9,5,0,4
467,0,0,0,2,6,0,6,8,3,0,7
467,0,0,0,2,6,0,7,10,5,0,5
467,0,0,0,2,6,1,7,10,4,0,8
467,0,0,0,2,6,1,6,10,4,0,0
467,0,0,0,2,6,0,6,8,4,0,5
467,0,1,1,2,6,1,9,9,5,0,4
467,0,1,1,2,6,1,8,10,5,0,5
467,0,1,0,2,6,1,9,10,5,0,5
467,0,1,0,2,6,1,8,10,5,0,6
467,0,0,0,2,6,1,9,8,5,0,4
467,0,0,1,2,6,1,8,10,5,0,6
467,0,1,0,2,6,1,7,9,5,0,8
468,0,0,0,6,1,0,5,6,2,0,2
468,0,1,0,6,1,1,5,8,8,0,5
468,0,0,0,6,1,1,6,6,5,0,3
468,0,0,0,6,1,0,5,8,5,0,6
468,0,0,0,6,1,0,5,7,7,0,4
468,0,0,0,6,1,0,6,8,5,0,7
468,0,0,0,6,1,0,4,7,5,0,1
468,0,0,0,6,1,0,4,8,7,0,4
468,0,0,0,6,1,0,8,7,7,0,3
468,0,0,0,6,1,0,3,8,7,0,4
468,0,0,0,6,1,0,8,7,5,0,4
468,0,1,1,6,1,1,9,8,6,0,5
468,0,0,0,6,1,1,8,7,6,0,5
468,0,1,0,6,1,1,5,7,6,0,5
468,0,0,1,6,1,0,4,7,6,0,7
469,0,0,0,4,2,0,8,7,4,0,2
469,0,0,0,4,2,0,2,6,3,0,5
469,0,0,0,4,2,0,8,6,7,0,3
469,0,0,1,4,2,0,4,6,5,0,6
469,0,1,0,4,2,1,6,8,7,0,4
469,0,0,0,4,2,0,7,7,6,0,7
469,0,0,1,4,2,0,3,8,6,0,1
469,0,0,1,4,2,1,4,6,7,0,4
469,0,1,0,4,2,1,7,5,9,0,3
469,0,0,0,4,2,0,3,6,5,0,4
469,0,1,0,4,2,1,8,8,5,0,4
469,0,1,0,4,2,1,9,8,8,0,5
469,0,1,1,4,2,1,9,7,8,0,5
469,0,0,0,4,2,0,4,8,6,0,5
469,0,0,0,4,2,0,4,8,2,0,7
470,0,0,0,4,1,0,3,5,3,0,6
470,0,1,0,4,1,1,2,9,6,0,1
470,0,0,0,4,1,0,4,5,4,0,1
470,0,0,1,4,1,0,3,8,4,0,2
470,0,0,0,4,1,0,3,5,4,0,0
470,0,0,0,4,1,1,2,9,7,0,3
470,0,0,1,4,1,0,2,7,3,0,5
470,0,1,1,4,1,1,5,5,7,0,0
470,0,1,0,4,1,1,7,5,5,0,1
470,0,0,0,4,1,0,2,6,2,0,0
470,0,1,0,4,1,1,7,8,5,0,0
470,0,0,0,4,1,0,3,4,4,0,1
470,0,0,1,4,1,0,3,2,3,0,9
470,0,0,0,4,1,0,3,4,3,0,1
470,0,1,0,4,1,1,4,6,5,0,3
471,0,0,0,4,2,0,4,4,2,0,7
471,0,0,0,4,2,0,5,7,3,0,0
471,0,0,0,4,2,0,5,5,4,0,2
471,0,0,1,4,2,0,3,6,2,0,1
471,0,0,0,4,2,0,4,4,2,0,1
471,0,0,0,4,2,0,6,5,2,0,2
471,0,0,1,4,2,0,4,8,3,0,6
471,0,0,1,4,2,0,4,4,1,0,1
471,0,1,0,4,2,1,7,7,7,0,2
471,0,0,0,4,2,0,4,6,2,0,1
471,0,0,0,4,2,1,8,7,6,0,1
471,0,0,0,4,2,0,6,7,2,0,0
471,0,0,1,4,2,0,6,6,5,0,10
471,0,0,0,4,2,0,6,8,4,0,0
471,0,0,0,4,2,0,5,5,1,0,2
472,0,0,0,3,2,1,8,7,8,0,2
472,0,1,0,3,2,1,5,7,10,0,5
472,0,0,0,3,2,0,3,6,9,0,3
472,0,0,0,3,2,0,2,10,10,0,6
472,0,0,0,3,2,0,2,5,5,0,4
472,0,0,1,3,2,0,3,6,10,0,7
472,0,0,0,3,2,0,1,7,6,0,1
472,0,0,0,3,2,0,2,3,8,0,4
472,0,0,0,3,2,0,7,5,7,0,3
472,0,0,0,3,2,0,2,4,8,0,4
472,0,0,1,3,2,1,5,9,8,0,4
472,0,1,0,3,2,1,10,10,10,0,5
472,0,0,0,3,2,1,6,8,7,0,5
472,0,0,0,3,2,1,7,8,6,0,5
472,0,0,0,3,2,0,3,6,9,0,7
473,0,0,0,4,2,0,10,8,5,0,11
473,0,0,0,4,2,1,10,8,8,0,4
473,0,0,0,4,2,0,10,8,5,0,6
473,0,1,1,4,2,1,8,10,7,0,3
473,0,0,0,4,2,0,8,9,5,0,5
473,0,0,0,4,2,1,8,9,6,0,2
473,0,0,1,4,2,0,8,10,5,0,10
473,0,0,1,4,2,1,8,8,7,0,5
473,0,0,0,4,2,1,9,9,7,0,6
473,0,0,0,4,2,1,8,10,6,0,5
473,0,0,0,4,2,1,9,9,7,0,5
473,0,0,0,4,2,1,8,10,7,0,4
473,0,0,1,4,2,1,7,8,7,0,14
473,0,0,0,4,2,1,10,10,8,0,4
473,0,0,0,4,2,1,8,10,6,0,2
474,0,0,0,1,1,0,8,8,8,NA,7
474,0,0,0,1,1,0,7,8,7,0,0
474,0,0,0,1,1,1,9,9,8,0,2
474,0,0,0,1,1,0,4,9,5,0,1
474,0,0,1,1,1,0,4,8,10,0,1
474,0,1,0,1,1,1,7,9,8,0,2
474,0,0,0,1,1,0,4,9,5,0,6
474,0,0,0,1,1,0,5,9,10,0,1
474,0,1,0,1,1,1,10,9,10,0,2
474,0,0,0,1,1,0,4,9,5,0,1
474,0,0,0,1,1,1,9,8,NA,0,1
474,0,1,0,1,1,1,8,7,10,0,0
474,0,0,0,1,1,0,9,8,10,0,10
474,0,1,0,1,1,1,9,9,9,0,0
474,0,0,0,1,1,0,9,8,9,NA,2
475,0,0,0,3,1,0,6,7,7,0,4
475,0,0,0,3,1,1,4,7,7,0,3
475,0,0,0,3,1,1,6,8,5,0,1
475,0,0,0,3,1,0,4,7,5,0,4
475,0,0,0,3,1,0,4,4,3,0,2
475,0,0,1,3,1,1,5,7,5,0,5
475,0,0,0,3,1,0,3,7,5,0,3
475,0,0,0,3,1,0,4,6,6,0,2
475,0,1,0,3,1,1,7,6,5,0,1
475,0,0,0,3,1,0,3,4,4,0,2
475,0,0,1,3,1,1,8,7,5,0,2
475,0,1,0,3,1,1,6,5,5,0,3
475,0,0,0,3,1,1,8,7,5,0,7
475,0,0,0,3,1,0,4,4,4,0,3
475,0,0,0,3,1,0,4,4,5,0,5
476,0,0,1,2,5,0,7,5,2,0,2
476,0,0,1,2,5,0,6,7,4,0,5
476,0,0,1,2,5,0,4,4,5,0,3
476,0,1,0,2,5,1,4,9,7,0,6
476,0,1,0,2,5,1,7,8,6,1,4
476,0,0,0,2,5,1,8,8,6,0,7
476,0,0,0,2,5,0,4,9,3,0,1
476,0,0,0,2,5,0,6,6,3,0,4
476,0,0,1,2,5,1,7,6,5,0,3
476,0,0,1,2,5,0,NA,8,4,0,4
476,0,0,0,2,5,0,9,7,5,0,4
476,0,0,0,2,5,1,8,7,5,0,5
476,0,0,0,2,5,0,NA,NA,NA,NA,5
476,0,0,1,2,5,0,5,6,3,0,5
476,0,0,0,2,5,0,4,5,3,0,7
477,0,0,0,3,1,0,6,6,4,0,4
477,0,0,0,3,1,1,6,7,6,0,3
477,0,0,0,3,1,1,7,7,6,0,1
477,0,0,0,3,1,0,6,8,5,0,4
477,0,0,0,3,1,0,5,6,4,0,2
477,0,0,1,3,1,0,6,8,5,0,5
477,0,0,0,3,1,0,6,8,5,0,3
477,0,0,0,3,1,0,6,8,5,0,2
477,0,0,0,3,1,1,7,8,6,0,1
477,0,0,0,3,1,0,6,8,6,0,2
477,0,0,1,3,1,1,9,8,5,0,2
477,0,0,0,3,1,1,8,8,6,0,3
477,0,0,0,3,1,1,8,6,5,0,7
477,0,0,0,3,1,1,7,7,5,0,3
477,0,0,0,3,1,0,6,8,5,0,5
478,0,0,1,2,1,0,7,8,NA,0,3
478,0,0,1,2,1,0,7,6,NA,0,4
478,0,0,1,2,1,0,8,7,NA,0,2
478,0,0,0,2,1,0,7,9,NA,0,5
478,0,0,0,2,1,0,6,5,NA,0,3
478,0,0,0,2,1,0,8,8,NA,0,6
478,0,0,0,2,1,0,5,5,NA,0,2
478,0,0,0,2,1,0,7,5,NA,NA,3
478,0,1,1,2,1,1,8,7,NA,0,2
478,0,0,1,2,1,0,NA,NA,NA,NA,3
478,0,1,0,2,1,1,9,9,NA,0,3
478,0,0,0,2,1,0,9,9,NA,0,4
478,0,0,0,2,1,0,9,9,NA,0,6
478,0,0,1,2,1,0,5,9,NA,0,4
478,0,0,0,2,1,0,5,5,NA,0,6
479,0,0,1,2,1,0,6,6,8,0,4
479,0,0,1,2,1,1,5,8,9,0,3
479,0,0,1,2,1,0,3,7,6,0,1
479,0,0,0,2,1,0,2,8,8,0,4
479,0,0,0,2,1,0,1,4,7,0,2
479,0,0,0,2,1,0,3,9,8,0,5
479,0,0,0,2,1,0,2,8,5,0,3
479,0,0,0,2,1,0,4,8,8,0,2
479,0,0,1,2,1,0,5,8,8,0,1
479,0,0,1,2,1,0,2,7,6,0,2
479,0,0,0,2,1,1,7,8,8,0,2
479,0,0,0,2,1,0,4,8,5,0,3
479,0,0,0,2,1,1,7,7,7,0,7
479,0,0,1,2,1,0,3,7,4,0,3
479,0,0,0,2,1,0,2,5,8,0,5
480,0,0,1,2,1,0,5,5,7,0,3
480,0,0,1,2,1,1,7,7,5,0,4
480,0,0,1,2,1,1,5,8,NA,0,2
480,0,0,0,2,1,0,NA,NA,NA,NA,5
480,0,0,0,2,1,0,2,7,NA,0,3
480,0,0,0,2,1,0,4,9,7,0,6
480,0,0,0,2,1,0,2,5,1,0,2
480,0,1,0,2,1,1,7,9,10,0,3
480,0,1,1,2,1,1,9,8,7,0,2
480,0,0,1,2,1,0,3,6,4,0,3
480,0,0,0,2,1,1,5,7,NA,0,3
480,0,1,0,2,1,1,7,9,NA,0,4
480,0,0,0,2,1,1,7,8,NA,0,6
480,0,0,1,2,1,1,6,9,NA,0,4
480,0,0,0,2,1,0,2,7,NA,0,6
481,1,0,1,2,2,0,5,7,5,0,1
481,1,1,1,2,2,1,8,7,7,0,1
481,1,0,0,2,2,1,7,8,7,0,2
481,1,0,0,2,2,0,6,7,5,0,2
481,1,0,0,2,2,0,7,8,1,0,6
481,1,0,0,2,2,0,3,7,1,0,7
481,1,0,0,2,2,0,5,8,4,0,2
481,1,0,0,2,2,0,3,8,1,0,11
