"iid","gender","match","samerace","race","goal","dec","attr","intel","prob","agediff"
411,1,0,1,2,3,0,8,6,4,10
411,1,0,1,2,3,1,10,9,7,13
411,1,0,0,2,3,0,4,7,8,4
411,1,0,1,2,3,0,6,8,6,6
411,1,0,1,2,3,0,5,8,8,8
411,1,0,1,2,3,0,5,7,8,12
411,1,0,1,2,3,0,6,8,7,10
411,1,0,1,2,3,0,8,10,4,1
411,1,0,0,2,3,0,4,8,7,9
412,1,0,1,2,1,0,7,9,6,11
412,1,0,0,2,1,1,8,8,6,6
412,1,0,1,2,1,1,7,8,5,3
412,1,0,1,2,1,0,6,8,5,1
412,1,1,1,2,1,1,8,9,7,0
412,1,1,1,2,1,1,8,8,8,4
412,1,0,1,2,1,0,7,8,6,2
412,1,1,1,2,1,1,8,8,7,1
412,1,1,1,2,1,1,9,7,8,2
412,1,0,1,2,1,0,7,5,7,3
412,1,0,1,2,1,1,8,9,4,6
412,1,0,0,2,1,0,7,7,7,3
412,1,0,1,2,1,1,8,8,8,1
412,1,0,1,2,1,1,8,8,8,1
412,1,0,1,2,1,0,5,9,7,5
412,1,0,1,2,1,0,7,6,6,3
412,1,0,1,2,1,0,7,8,5,6
412,1,0,0,2,1,0,6,8,7,2
413,1,0,1,2,1,0,7,7,5,12
413,1,0,0,2,1,0,5,6,5,7
413,1,0,1,2,1,0,6,6,3,2
413,1,0,1,2,1,0,7,6,4,2
413,1,0,1,2,1,0,7,6,7,1
413,1,0,1,2,1,0,8,7,7,3
413,1,0,1,2,1,0,8,7,7,1
413,1,0,1,2,1,0,6,8,7,0
413,1,0,1,2,1,0,9,7,7,1
413,1,0,1,2,1,0,7,6,5,2
413,1,1,1,2,1,1,9,6,7,5
413,1,0,0,2,1,0,5,7,6,4
413,1,0,1,2,1,0,7,7,5,2
413,1,0,1,2,1,0,7,7,6,0
413,1,0,1,2,1,0,6,6,7,4
413,1,0,1,2,1,0,6,7,5,2
413,1,0,1,2,1,0,6,6,5,7
413,1,0,0,2,1,0,6,6,5,1
414,1,0,1,2,6,1,10,9,NA,9
414,1,0,0,2,6,1,10,10,0,4
414,1,1,1,2,6,1,10,9,4,5
414,1,1,1,2,6,1,10,10,2,1
414,1,0,1,2,6,1,10,10,5,2
414,1,1,1,2,6,1,10,10,NA,6
414,1,1,1,2,6,1,10,10,5,4
414,1,0,1,2,6,1,10,10,5,3
414,1,1,1,2,6,1,10,10,5,4
414,1,0,1,2,6,1,10,10,5,5
414,1,0,1,2,6,1,10,10,5,8
414,1,1,0,2,6,1,6,5,0,1
414,1,0,1,2,6,1,8,7,2,1
414,1,0,1,2,6,1,10,10,5,3
414,1,1,1,2,6,1,10,10,4,7
414,1,0,1,2,6,1,7,6,2,5
414,1,0,1,2,6,1,7,8,1,4
414,1,1,0,2,6,1,8,8,1,4
415,1,0,1,2,1,1,5,5,5,7
415,1,0,0,2,1,1,5,5,5,2
415,1,0,1,2,1,1,5,5,5,7
415,1,0,1,2,1,1,5,5,5,3
415,1,0,1,2,1,1,5,5,5,4
415,1,0,1,2,1,1,5,5,5,8
415,1,0,1,2,1,1,5,5,5,6
415,1,0,1,2,1,1,5,5,5,5
415,1,0,1,2,1,1,5,5,5,6
415,1,0,1,2,1,1,5,5,5,7
415,1,0,1,2,1,1,5,5,5,10
415,1,1,0,2,1,1,5,5,5,1
415,1,0,1,2,1,1,5,5,5,3
415,1,0,1,2,1,1,5,5,5,5
415,1,0,1,2,1,1,5,5,5,9
415,1,0,1,2,1,1,5,5,5,7
415,1,0,1,2,1,1,5,5,5,2
415,1,0,0,2,1,1,5,5,5,6
416,0,1,0,3,6,1,6,6,5,1
416,0,1,0,3,6,1,7,7,5,5
416,0,1,0,3,6,1,6,8,5,1
416,0,0,0,3,6,0,3,7,5,3
416,0,1,0,3,6,1,5,7,5,1
416,0,0,0,3,6,0,5,6,5,3
416,0,1,0,3,6,1,5,8,5,2
416,0,1,0,3,6,1,7,6,5,2
417,0,1,1,2,1,1,6,7,7,3
417,0,0,1,2,1,0,6,7,6,1
417,0,0,0,2,1,1,4,9,6,5
417,0,0,1,2,1,0,3,8,5,1
417,0,0,1,2,1,0,3,4,3,5
417,0,0,1,2,1,0,4,7,5,1
417,0,0,0,2,1,1,7,8,8,2
417,0,0,1,2,1,0,8,7,5,2
418,0,0,0,4,6,0,7,8,5,1
418,0,0,0,4,6,0,6,7,5,5
418,0,0,1,4,6,0,7,7,7,1
418,0,0,0,4,6,0,5,7,6,3
418,0,0,0,4,6,0,4,6,4,1
418,0,0,0,4,6,0,4,6,5,3
418,0,0,1,4,6,0,6,9,6,2
418,0,0,0,4,6,0,8,7,5,2
419,0,1,1,2,4,1,4,6,8,2
419,0,0,1,2,4,0,6,6,2,2
419,0,0,0,2,4,0,2,7,8,4
419,0,0,1,2,4,0,3.5,7.5,8,0
419,0,0,1,2,4,0,1,7,1,4
419,0,0,1,2,4,1,8,8,8,0
419,0,0,0,2,4,1,5,8,8,1
419,0,0,1,2,4,1,4,6,8,1
420,0,1,1,2,5,1,10,10,8,4
420,0,0,1,2,5,0,5,8,6,8
420,0,1,0,2,5,1,8,9,7,2
420,0,0,1,2,5,0,4,7,7,6
420,0,0,1,2,5,0,6,9,6,2
420,0,0,1,2,5,0,7,7,3,6
420,0,0,0,2,5,0,6,8,4,5
420,0,0,1,2,5,0,7,7,8,5
421,0,0,0,4,1,1,6,8,6,1
421,0,1,0,4,1,1,7,9,6,5
421,0,0,1,4,1,0,4,7,5,1
421,0,0,0,4,1,0,2,8,5,3
421,0,0,0,4,1,0,2,7,2,1
421,0,0,0,4,1,0,6,8,5,3
421,0,1,1,4,1,1,7,9,8,2
421,0,0,0,4,1,1,7,8,6,2
422,1,1,0,2,2,1,9,9,9,1
422,1,1,1,2,2,1,8,8,9,3
422,1,0,0,2,2,1,8,9,8,1
422,1,1,1,2,2,1,8,9,8,2
422,1,1,1,2,2,1,9,9,8,4
422,1,0,0,2,2,0,9,8,7,1
423,1,1,0,2,2,1,6,7,7,5
423,1,0,1,2,2,0,6,6,5,1
423,1,0,0,2,2,0,7,8,7,5
423,1,0,1,2,2,0,7,8,4,2
423,1,0,1,2,2,1,7,7,6,8
423,1,1,0,2,2,1,7,6,7,5
424,1,1,0,4,2,1,9,7,7,1
424,1,0,0,4,2,0,6,8,7,5
424,1,0,1,4,2,1,7,8,6,1
424,1,0,0,4,2,0,6,8,6,4
424,1,1,0,4,2,1,7,7,6,2
424,1,0,1,4,2,1,8,7,6,1
425,1,0,0,2,2,1,5,9,6,3
425,1,0,1,2,2,0,5,8,5,1
425,1,0,0,2,2,1,8,9,5.5,3
425,1,0,1,2,2,0,7,9,3,0
425,1,0,1,2,2,1,7,8,4,6
425,1,0,0,2,2,1,8,8,6,3
426,1,1,0,2,2,1,8,5,7,1
426,1,0,1,2,2,0,3,5,6,5
426,1,0,0,2,2,0,4,6,4,1
426,1,0,1,2,2,0,6,6,4,4
426,1,0,1,2,2,1,9,8,9,2
426,1,0,0,2,2,0,4,4,2,1
427,1,0,0,2,1,0,5,8,6,3
427,1,0,1,2,1,0,4,8,5,1
427,1,0,0,2,1,0,6,9,7,3
427,1,0,1,2,1,0,6,9,8,0
427,1,0,1,2,1,0,6,9,7,6
427,1,0,0,2,1,0,5,8,4,3
428,1,1,0,4,3,1,8,8,5,2
428,1,0,0,4,3,0,5,7,7,2
428,1,0,1,4,3,1,7,7,6,2
428,1,0,0,4,3,0,4,8,5,1
428,1,0,0,4,3,1,8,6,5,5
428,1,1,1,4,3,1,8,6,5,2
429,1,1,0,2,2,1,8,8,6,2
429,1,0,1,2,2,0,5,9,6,2
429,1,0,0,2,2,1,7,9,6,2
429,1,0,1,2,2,0,NA,NA,NA,1
429,1,0,1,2,2,1,7,9,7,5
429,1,0,0,2,2,0,6,9,6,2
430,0,0,0,4,1,0,8,9,2,1
430,0,0,0,4,1,0,5,9,2,2
430,0,0,0,4,1,0,5,8,1,3
430,0,0,0,4,1,0,5,8,2,5
430,0,0,0,4,1,0,7,8,1,4
430,0,0,0,4,1,0,5,8,1,8
430,0,0,0,4,1,0,5,9,2,6
430,0,0,1,4,1,0,5,8,3,4
430,0,0,0,4,1,0,6,8,2,0
430,0,0,0,4,1,0,5,9,2,1
430,0,0,0,4,1,0,5,8,3,3
430,0,0,1,4,1,0,2,9,2,8
430,0,0,1,4,1,0,4,9,3,7
430,0,0,1,4,1,0,4,9,2,5
431,0,0,0,4,2,0,7,9,5,6
431,0,0,0,4,2,0,8,8,4,3
431,0,1,0,4,2,1,8,8,6,2
431,0,0,0,4,2,0,6,9,3,0
431,0,0,0,4,2,1,8,8,4,1
431,0,0,0,4,2,0,5,4,1,3
431,0,0,0,4,2,0,7,9,5,1
431,0,0,1,4,2,0,8,8,4,1
431,0,1,0,4,2,1,9,9,4,5
431,0,0,0,4,2,0,8,7,2,4
431,0,0,0,4,2,0,7,8,4,2
431,0,0,1,4,2,0,5,7,3,3
431,0,0,1,4,2,0,7,8,5,2
431,0,0,1,4,2,0,3,7,2,0
432,0,0,1,2,4,1,9,10,9,7
432,0,0,1,2,4,1,4,9,8,4
432,0,1,1,2,4,1,7,10,10,3
432,0,0,0,2,4,1,8,9,9,1
432,0,0,1,2,4,1,10,10,9,2
432,0,1,1,2,4,1,8,8,8,2
432,0,1,0,2,4,1,3,9,10,0
432,0,0,0,2,4,1,7,10,10,2
432,0,0,1,2,4,1,8,8,3,6
432,0,0,0,2,4,1,8,9,9,5
432,0,1,1,2,4,1,5,10,10,3
432,0,0,0,2,4,0,2,9,10,2
432,0,1,0,2,4,1,5,10,9,1
432,0,1,0,2,4,1,3,10,10,1
433,0,0,0,6,2,0,8,7,5,9
433,0,0,0,6,2,0,6,4,3,6
433,0,1,0,6,2,1,7,7,5,5
433,0,0,0,6,2,1,7,6,7,3
433,0,0,0,6,2,0,8,6,5,4
433,0,0,0,6,2,0,7,7,6,0
433,0,1,0,6,2,1,9,8,6,2
433,0,0,0,6,2,0,7,7,6,4
433,0,0,0,6,2,0,6,5,3,8
433,0,0,1,6,2,0,7,7,3,7
433,0,0,0,6,2,0,4,6,5,5
433,0,0,0,6,2,0,1,5,3,0
433,0,0,0,6,2,0,1,5,2,1
433,0,0,0,6,2,0,2,7,5,3
434,0,0,1,2,1,0,8,6,8,6
434,0,0,1,2,1,0,7,6,7,3
434,0,0,1,2,1,0,7,7,8,2
434,0,0,0,2,1,0,6,8,8,0
434,0,0,1,2,1,0,9,7,6,1
434,0,0,1,2,1,0,7,7,8,3
434,0,0,0,2,1,0,7,5,8,1
434,0,1,0,2,1,1,10,10,10,1
434,0,0,1,2,1,0,7,6,5,5
434,0,0,0,2,1,0,8,8,8,4
434,0,0,1,2,1,0,5,5,1,2
434,0,0,0,2,1,0,2,6,7,3
434,0,0,0,2,1,0,4,8,9,2
434,0,0,0,2,1,0,4,7,7,0
435,0,0,0,1,1,1,10,10,9,1
435,0,1,0,1,1,1,8,7,8,2
435,0,0,0,1,1,0,6,8,5,3
435,0,0,0,1,1,0,7,9,6,5
435,0,0,0,1,1,1,8,8,4,4
435,0,0,0,1,1,0,4,8,1,8
435,0,0,0,1,1,0,4,4,4,6
435,0,0,0,1,1,0,6,9,5,4
435,0,1,0,1,1,1,9,10,9,0
435,0,1,0,1,1,1,7,8,8,1
435,0,0,0,1,1,1,7,10,7,3
435,0,0,0,1,1,0,1,8,1,8
435,0,0,0,1,1,0,1,5,1,7
435,0,0,0,1,1,0,2,NA,1,5
436,0,0,1,2,1,1,10,10,10,2
436,0,0,1,2,1,1,10,10,10,1
436,0,0,1,2,1,0,7,8,10,2
436,0,0,0,2,1,0,7,9,10,4
436,0,0,1,2,1,0,10,9,10,3
436,0,0,1,2,1,0,8,9,10,7
436,0,0,0,2,1,0,7,9,10,5
436,0,0,0,2,1,0,7,9,10,3
436,0,1,1,2,1,1,10,10,10,1
436,0,1,0,2,1,1,10,10,10,0
436,0,0,1,2,1,0,7,8,10,2
436,0,0,0,2,1,0,7,9,10,7
436,0,0,0,2,1,0,7,10,10,6
436,0,0,0,2,1,0,7,8,10,4
437,0,0,1,2,1,1,10,10,6,2
437,0,1,1,2,1,1,7,9,NA,1
437,0,1,1,2,1,1,7,10,4,2
437,0,0,0,2,1,0,7,10,5,4
437,0,0,1,2,1,1,8,9,5,3
437,0,0,1,2,1,1,7,8,5,7
437,0,0,0,2,1,1,6,9,5,5
437,0,0,0,2,1,1,8,10,5,3
437,0,1,1,2,1,1,7,9,6,1
437,0,0,0,2,1,0,9,8,5,0
437,0,0,1,2,1,0,7,9,4,2
437,0,0,0,2,1,0,6,10,2,7
437,0,0,0,2,1,0,7,9,5,6
437,0,0,0,2,1,0,6,10,4,4
438,0,0,1,2,1,1,6,8,6,2
438,0,0,1,2,1,0,5,5,7,1
438,0,0,1,2,1,0,4,6,5,2
438,0,0,0,2,1,0,4,6,6,4
438,0,0,1,2,1,0,8,6,5,3
438,0,0,1,2,1,1,7,10,6,7
438,0,1,0,2,1,1,6,7,5,5
438,0,0,0,2,1,0,6,4,4,3
438,0,0,1,2,1,0,8,4,5,1
438,0,0,0,2,1,0,7,8,5,0
438,0,1,1,2,1,1,4,8,5,2
438,0,0,0,2,1,0,2,10,5,7
438,0,0,0,2,1,0,2,8,7,6
438,0,0,0,2,1,0,3,10,3,4
439,0,0,1,2,2,0,8,9,7,8
439,0,0,1,2,2,1,6,7,8,5
439,0,0,1,2,2,0,3,9,7,4
439,0,0,0,2,2,0,6,9,5,2
439,0,0,1,2,2,1,8,8,8,3
439,0,1,1,2,2,1,7,7,7,1
439,0,1,0,2,2,1,7,9,8,1
439,0,0,0,2,2,0,7,9,5,3
439,0,1,1,2,2,1,9,10,5,7
439,0,0,0,2,2,0,8,9,5,6
439,0,0,1,2,2,0,5,10,1,4
439,0,0,0,2,2,0,0,10,9,1
439,0,0,0,2,2,0,4,10,10,0
439,0,0,0,2,2,0,3,10,5,2
440,1,0,0,2,1,0,5,7,8,1
440,1,0,0,2,1,0,4,7,5,6
440,1,0,1,2,1,0,7,8,4,7
440,1,0,0,2,1,0,6,8,5,9
440,1,0,1,2,1,0,7,8,5,6
440,1,0,0,2,1,0,10,3,10,1
440,1,0,1,2,1,0,10,10,10,2
440,1,0,1,2,1,0,5,8,7,2
440,1,0,1,2,1,0,6,8,9,2
440,1,0,1,2,1,0,8,8,3,8
441,1,0,0,2,2,1,7,9,5,2
441,1,0,0,2,2,1,8,8,4,3
441,1,0,1,2,2,0,7,10,6,4
441,1,0,0,2,2,0,6,9,5,6
441,1,0,1,2,2,1,7,8,7,3
441,1,1,0,2,2,1,7,7,7,2
441,1,0,1,2,2,0,9,9,7,1
441,1,1,1,2,2,1,8,8,7,1
441,1,0,1,2,2,1,9,10,8,1
441,1,0,1,2,2,0,9,9,4,5
442,1,0,0,2,4,1,5,3,8,3
442,1,1,0,2,4,1,6,5,4,2
442,1,1,1,2,4,1,8,7,7,3
442,1,1,0,2,4,1,4,4,3,5
442,1,0,1,2,4,1,6,5,4,2
442,1,0,0,2,4,1,6,5,3,3
442,1,0,1,2,4,1,8,5,3,2
442,1,1,1,2,4,1,7,5,4,2
442,1,0,1,2,4,1,7,5,3,2
442,1,0,1,2,4,1,9,7,4,4
443,1,0,0,3,2,1,6,7,5,5
443,1,0,0,3,2,0,5,6,3,0
443,1,0,0,3,2,0,7,6,7,1
443,1,0,0,3,2,0,5,7,6,3
443,1,0,0,3,2,1,8,8,7,0
443,1,0,0,3,2,0,4,5,5,5
443,1,0,0,3,2,1,7,7,5,4
443,1,0,0,3,2,0,9,6,7,4
443,1,0,0,3,2,1,7,7,8,4
443,1,0,0,3,2,0,8,8,4,2
444,1,0,0,2,2,0,3,7,5,4
444,1,0,0,2,2,0,6,7,3,1
444,1,0,1,2,2,0,7,8,5,2
444,1,0,0,2,2,0,5,6,7,4
444,1,0,1,2,2,0,7,7,4,1
444,1,0,0,2,2,0,3,5,2,4
444,1,0,1,2,2,0,6,5,1,3
444,1,0,1,2,2,0,5,5,2,3
444,1,0,1,2,2,0,7,7,6,3
444,1,0,1,2,2,0,6,7,5,3
445,1,0,0,2,2,0,6,3,4,8
445,1,0,0,2,2,0,7,8,3,3
445,1,1,1,2,2,1,6,8,6,2
445,1,0,0,2,2,1,6,9,5,0
445,1,0,1,2,2,0,5,7,6,3
445,1,0,0,2,2,0,5,7,6,8
445,1,0,1,2,2,1,7,4,4,7
445,1,0,1,2,2,0,7,7,8,7
445,1,0,1,2,2,0,5,9,7,7
445,1,1,1,2,2,1,9,6,6,1
446,1,0,0,3,1,1,7,8,6,6
446,1,0,0,3,1,1,7,8,6,1
446,1,1,0,3,1,1,8,8,4,0
446,1,1,0,3,1,1,5,7,3,2
446,1,0,0,3,1,1,8,9,5,1
446,1,0,0,3,1,0,5,8,4,6
446,1,0,0,3,1,1,7,7,4,5
446,1,0,0,3,1,0,5,8,5,5
446,1,1,0,3,1,1,8,7,5,5
446,1,1,0,3,1,1,9,8,4,1
447,1,0,1,4,1,0,5,7,4,4
447,1,0,1,4,1,0,2,4,1,1
447,1,0,0,4,1,0,6,7,8,2
447,1,0,0,4,1,0,5,6,4,4
447,1,1,0,4,1,1,9,8,7,1
447,1,0,0,4,1,0,6,8,4,4
447,1,0,0,4,1,0,7,6,3,3
447,1,0,0,4,1,0,6,6,4,3
447,1,0,0,4,1,0,5,6,5,3
447,1,0,0,4,1,0,4,6,3,3
448,1,0,0,2,1,1,8,8,7,0
448,1,1,0,2,1,1,5,8,3,5
448,1,0,1,2,1,0,4,7,7,6
448,1,0,0,2,1,0,3,5,5,8
448,1,0,1,2,1,1,7,7,5,5
448,1,1,0,2,1,1,5,8,6,0
448,1,1,1,2,1,1,8,7,8,1
448,1,1,1,2,1,1,5,5,4,1
448,1,0,1,2,1,1,6,NA,4,1
448,1,1,1,2,1,1,8,7,7,7
449,1,0,0,6,1,1,10,8,1,1
449,1,0,0,6,1,0,4,6,5,4
449,1,0,0,6,1,0,7,9,8,5
449,1,0,1,6,1,1,4,8,8,7
449,1,0,0,6,1,1,9,7,6,4
449,1,1,0,6,1,1,10,10,10,1
449,1,1,0,6,1,1,10,10,10,0
449,1,0,0,6,1,0,5,9,6,0
449,1,0,0,6,1,1,7,8,8,0
449,1,0,0,6,1,1,7,7,8,6
450,1,0,0,2,2,1,7,7,7,3
450,1,0,0,2,2,0,7,6,3,2
450,1,1,1,2,2,1,6,9,5,3
450,1,0,0,2,2,0,8,10,6,5
450,1,0,1,2,2,1,9,8,3,2
450,1,0,0,2,2,0,6,8,3,3
450,1,0,1,2,2,0,6,9,5,2
450,1,0,1,2,2,0,6,7,5,2
450,1,1,1,2,2,1,6,7,6,2
450,1,0,1,2,2,1,8,7,6,4
451,1,0,1,4,2,1,6,5,5,8
451,1,0,1,4,2,1,6,5,4,3
451,1,0,0,4,2,1,7,6,3,2
451,1,0,0,4,2,1,6,5,4,0
451,1,0,0,4,2,1,5,5,3,3
451,1,0,0,4,2,0,5,3,3,8
451,1,0,0,4,2,0,5,5,2,7
451,1,0,0,4,2,1,5,4,3,7
451,1,0,0,4,2,1,6,5,4,7
451,1,0,0,4,2,1,6,5,4,1
452,1,0,1,4,1,1,6,7,8,7
452,1,0,1,4,1,1,8,7,7,2
452,1,1,0,4,1,1,7,7,6,1
452,1,0,0,4,1,0,3,6,5,1
452,1,0,0,4,1,1,7,7,7,2
452,1,0,0,4,1,0,3,6,3,7
452,1,0,0,4,1,1,7,8,7,6
452,1,0,0,4,1,0,5,5,5,6
452,1,0,0,4,1,1,6,5,5,6
452,1,0,0,4,1,1,8,7,6,0
453,1,0,1,4,2,0,5,5,5,5
453,1,0,1,4,2,1,6,5,6,0
453,1,1,0,4,2,1,5,5,5,1
453,1,0,0,4,2,1,6,5,5,3
453,1,0,0,4,2,1,6,5,4,0
453,1,0,0,4,2,0,4,4,3,5
453,1,0,0,4,2,0,5,6,4,4
453,1,0,0,4,2,0,5,6,4,4
453,1,0,0,4,2,1,6,6,4,4
453,1,0,0,4,2,1,5,5,4,2
454,0,0,1,2,2,1,9,9,7,6
454,0,0,0,2,2,0,7,7,5,0
454,0,0,0,2,2,0,7,8,5,6
454,0,0,0,2,2,0,7,9,7,4
454,0,0,0,2,2,1,8,9,7,6
454,0,0,1,2,2,0,7,7,5,4
455,0,0,0,4,1,1,7,8,6,9
455,0,0,0,4,1,0,5,7,5,3
455,0,0,1,4,1,0,4,7,4,9
455,0,0,1,4,1,1,5,8,5,1
455,0,0,1,4,1,1,7,8,7,9
455,0,0,0,4,1,0,5,8,3,1
456,0,1,0,4,2,1,8,7,5,4
456,0,0,0,4,2,0,4,6,5,2
456,0,0,1,4,2,0,4,6,5,4
456,0,0,1,4,2,0,6,8,5,6
456,0,0,1,4,2,0,6,7,5,4
456,0,0,0,4,2,0,4,5,4,6
457,0,0,0,4,6,1,8,8,1,22
457,0,0,0,4,6,0,5,7,1,28
457,0,0,1,4,6,0,4,9,1,22
457,0,0,1,4,6,1,6,8,1,32
457,0,0,1,4,6,1,8,8,1,22
457,0,0,0,4,6,1,7,5,1,32
458,0,0,0,4,1,1,5,8,5,4
458,0,0,0,4,1,1,5,10,7,2
458,0,1,1,4,1,1,4,6,8,4
458,0,0,1,4,1,1,6,9,8,6
458,0,1,1,4,1,1,8,9,10,4
458,0,0,0,4,1,0,5,3,3,6
459,0,0,0,4,1,0,5,8,2,7
459,0,0,0,4,1,0,1,5,1,1
459,0,0,1,4,1,0,2,5,1,7
459,0,0,1,4,1,0,5,8,1,3
459,0,0,1,4,1,0,5,8,1,7
459,0,0,0,4,1,0,3,5,1,3
460,1,0,1,2,1,0,5,8,10,6
460,1,0,0,2,1,0,8,10,10,9
460,1,1,0,2,1,1,9,8,7,4
460,1,0,0,2,1,0,8,8,6,22
460,1,0,0,2,1,0,7,9,4,4
460,1,0,0,2,1,0,8,8,5,7
461,1,0,0,6,1,1,6,6,6,0
461,1,0,0,6,1,0,5,7,6,3
461,1,0,0,6,1,1,7,6,7,2
461,1,0,0,6,1,0,6,6,6,28
461,1,0,0,6,1,0,6,6,6,2
461,1,0,0,6,1,1,7,6,7,1
462,1,0,0,4,4,1,6,7,5,6
462,1,0,1,4,4,0,6,7,5,9
462,1,0,1,4,4,1,8,8,4,4
462,1,0,1,4,4,1,6,6,6,22
462,1,1,1,4,4,1,8,7,4,4
462,1,0,1,4,4,1,8,7,4,7
463,1,0,0,4,2,0,4,4,NA,4
463,1,0,1,4,2,0,4,6,NA,1
463,1,0,1,4,2,1,5,6,3,6
463,1,0,1,4,2,0,4,5,NA,32
463,1,0,1,4,2,0,6,7,NA,6
463,1,0,1,4,2,0,5,7,NA,3
464,1,0,0,4,1,0,8,8,7,6
464,1,0,1,4,1,0,6,8,5,9
464,1,0,1,4,1,1,8,6,5,4
464,1,0,1,4,1,0,5,9,1,22
464,1,1,1,4,1,1,5,7,5,4
464,1,0,1,4,1,1,7,7,5,7
465,1,0,1,2,6,1,6,NA,5,4
465,1,0,0,2,6,1,4,NA,7,1
465,1,0,0,2,6,1,8,NA,4,6
465,1,0,0,2,6,0,5,NA,6,32
465,1,0,0,2,6,0,5,NA,3,6
465,1,0,0,2,6,1,8,NA,3,3
466,0,0,1,2,6,0,5,5.5,5,1
466,0,0,1,2,6,0,2,4,3,6
466,0,0,1,2,6,0,2,2,2,4
466,0,0,0,2,6,0,2,7,2,7
466,0,0,0,2,6,0,0,0,0,5
466,0,0,0,2,6,0,3,NA,5,8
466,0,0,0,2,6,0,1,5,1,0
466,0,0,0,2,6,0,2,7,5,5
466,0,0,1,2,6,0,5,6,4,4
466,0,0,1,2,6,0,0,6,5,5
466,0,0,0,2,6,0,5,5,2,5
466,0,0,0,2,6,0,7,8,5,6
466,0,0,0,2,6,0,6,8,NA,4
466,0,0,1,2,6,0,4,7,6,6
466,0,0,0,2,6,0,5,3,7,8
467,0,1,1,2,6,1,8,10,4,1
467,0,1,1,2,6,1,8,10,4,6
467,0,0,1,2,6,0,8,9,5,4
467,0,0,0,2,6,0,6,8,3,7
467,0,0,0,2,6,0,7,10,5,5
467,0,0,0,2,6,1,7,10,4,8
467,0,0,0,2,6,1,6,10,4,0
467,0,0,0,2,6,0,6,8,4,5
467,0,1,1,2,6,1,9,9,5,4
467,0,1,1,2,6,1,8,10,5,5
467,0,1,0,2,6,1,9,10,5,5
467,0,1,0,2,6,1,8,10,5,6
467,0,0,0,2,6,1,9,8,5,4
467,0,0,1,2,6,1,8,10,5,6
467,0,1,0,2,6,1,7,9,5,8
468,0,0,0,6,1,0,5,6,2,2
468,0,1,0,6,1,1,5,8,8,5
468,0,0,0,6,1,1,6,6,5,3
468,0,0,0,6,1,0,5,8,5,6
468,0,0,0,6,1,0,5,7,7,4
468,0,0,0,6,1,0,6,8,5,7
468,0,0,0,6,1,0,4,7,5,1
468,0,0,0,6,1,0,4,8,7,4
468,0,0,0,6,1,0,8,7,7,3
468,0,0,0,6,1,0,3,8,7,4
468,0,0,0,6,1,0,8,7,5,4
468,0,1,1,6,1,1,9,8,6,5
468,0,0,0,6,1,1,8,7,6,5
468,0,1,0,6,1,1,5,7,6,5
468,0,0,1,6,1,0,4,7,6,7
469,0,0,0,4,2,0,8,7,4,2
469,0,0,0,4,2,0,2,6,3,5
469,0,0,0,4,2,0,8,6,7,3
469,0,0,1,4,2,0,4,6,5,6
469,0,1,0,4,2,1,6,8,7,4
469,0,0,0,4,2,0,7,7,6,7
469,0,0,1,4,2,0,3,8,6,1
469,0,0,1,4,2,1,4,6,7,4
469,0,1,0,4,2,1,7,5,9,3
469,0,0,0,4,2,0,3,6,5,4
469,0,1,0,4,2,1,8,8,5,4
469,0,1,0,4,2,1,9,8,8,5
469,0,1,1,4,2,1,9,7,8,5
469,0,0,0,4,2,0,4,8,6,5
469,0,0,0,4,2,0,4,8,2,7
470,0,0,0,4,1,0,3,5,3,6
470,0,1,0,4,1,1,2,9,6,1
470,0,0,0,4,1,0,4,5,4,1
470,0,0,1,4,1,0,3,8,4,2
470,0,0,0,4,1,0,3,5,4,0
470,0,0,0,4,1,1,2,9,7,3
470,0,0,1,4,1,0,2,7,3,5
470,0,1,1,4,1,1,5,5,7,0
470,0,1,0,4,1,1,7,5,5,1
470,0,0,0,4,1,0,2,6,2,0
470,0,1,0,4,1,1,7,8,5,0
470,0,0,0,4,1,0,3,4,4,1
470,0,0,1,4,1,0,3,2,3,9
470,0,0,0,4,1,0,3,4,3,1
470,0,1,0,4,1,1,4,6,5,3
471,0,0,0,4,2,0,4,4,2,7
471,0,0,0,4,2,0,5,7,3,0
471,0,0,0,4,2,0,5,5,4,2
471,0,0,1,4,2,0,3,6,2,1
471,0,0,0,4,2,0,4,4,2,1
471,0,0,0,4,2,0,6,5,2,2
471,0,0,1,4,2,0,4,8,3,6
471,0,0,1,4,2,0,4,4,1,1
471,0,1,0,4,2,1,7,7,7,2
471,0,0,0,4,2,0,4,6,2,1
471,0,0,0,4,2,1,8,7,6,1
471,0,0,0,4,2,0,6,7,2,0
471,0,0,1,4,2,0,6,6,5,10
471,0,0,0,4,2,0,6,8,4,0
471,0,0,0,4,2,0,5,5,1,2
472,0,0,0,3,2,1,8,7,8,2
472,0,1,0,3,2,1,5,7,10,5
472,0,0,0,3,2,0,3,6,9,3
472,0,0,0,3,2,0,2,10,10,6
472,0,0,0,3,2,0,2,5,5,4
472,0,0,1,3,2,0,3,6,10,7
472,0,0,0,3,2,0,1,7,6,1
472,0,0,0,3,2,0,2,3,8,4
472,0,0,0,3,2,0,7,5,7,3
472,0,0,0,3,2,0,2,4,8,4
472,0,0,1,3,2,1,5,9,8,4
472,0,1,0,3,2,1,10,10,10,5
472,0,0,0,3,2,1,6,8,7,5
472,0,0,0,3,2,1,7,8,6,5
